HCT1, HCT2, HCT3, TauT1, TauT2, TauT3 
3623378.726216, 10041470.100298, 11847059.292427, 0.00000000000000001819, 0.00000000000000006796, 0.00000000000000012555 
3632548.567517, 10144138.000355, 11998725.776371, 0.00000000000000001835, 0.00000000000000006857, 0.00000000000000012667 
3641453.881311, 10247045.933879, 12151373.744201, 0.00000000000000001851, 0.00000000000000006918, 0.00000000000000012780 
3650095.156794, 10350187.213139, 12304999.992586, 0.00000000000000001868, 0.00000000000000006979, 0.00000000000000012893 
3658472.931176, 10453555.148266, 12459601.254182, 0.00000000000000001884, 0.00000000000000007041, 0.00000000000000013007 
3666587.788808, 10557143.048162, 12615174.198254, 0.00000000000000001901, 0.00000000000000007103, 0.00000000000000013122 
3674440.360307, 10660944.221409, 12771715.431294, 0.00000000000000001918, 0.00000000000000007165, 0.00000000000000013236 
3682031.321692, 10764951.977163, 12929221.497643, 0.00000000000000001934, 0.00000000000000007227, 0.00000000000000013352 
3689361.393513, 10869159.626036, 13087688.880111, 0.00000000000000001951, 0.00000000000000007290, 0.00000000000000013468 
3696431.339985, 10973560.480972, 13247114.000604, 0.00000000000000001968, 0.00000000000000007353, 0.00000000000000013584 
3703241.968130, 11078147.858105, 13407493.220745, 0.00000000000000001985, 0.00000000000000007416, 0.00000000000000013701 
3709794.126909, 11182915.077615, 13568822.842499, 0.00000000000000002002, 0.00000000000000007480, 0.00000000000000013818 
3716088.706372, 11287855.464565, 13731099.108798, 0.00000000000000002019, 0.00000000000000007543, 0.00000000000000013936 
3722126.636800, 11392962.349734, 13894318.204168, 0.00000000000000002036, 0.00000000000000007607, 0.00000000000000014054 
3727908.887857, 11498229.070433, 14058476.255357, 0.00000000000000002053, 0.00000000000000007672, 0.00000000000000014173 
3733436.467744, 11603648.971316, 14223569.331957, 0.00000000000000002071, 0.00000000000000007736, 0.00000000000000014293 
3738710.422353, 11709215.405178, 14389593.447034, 0.00000000000000002088, 0.00000000000000007801, 0.00000000000000014412 
3743731.834433, 11814921.733737, 14556544.557755, 0.00000000000000002105, 0.00000000000000007866, 0.00000000000000014533 
3748501.822755, 11920761.328419, 14724418.566018, 0.00000000000000002123, 0.00000000000000007932, 0.00000000000000014654 
3753021.541281, 12026727.571116, 14893211.319074, 0.00000000000000002140, 0.00000000000000007998, 0.00000000000000014775 
3757292.178345, 12132813.854944, 15062918.610157, 0.00000000000000002158, 0.00000000000000008064, 0.00000000000000014897 
3761314.955829, 12239013.584988, 15233536.179115, 0.00000000000000002176, 0.00000000000000008130, 0.00000000000000015019 
3765091.128351, 12345320.179036, 15405059.713030, 0.00000000000000002194, 0.00000000000000008196, 0.00000000000000015142 
3768621.982458, 12451727.068301, 15577484.846851, 0.00000000000000002211, 0.00000000000000008263, 0.00000000000000015265 
3771908.835824, 12558227.698136, 15750807.164018, 0.00000000000000002229, 0.00000000000000008330, 0.00000000000000015389 
3774953.036450, 12664815.528732, 15925022.197089, 0.00000000000000002247, 0.00000000000000008397, 0.00000000000000015514 
3777755.961876, 12771484.035816, 16100125.428363, 0.00000000000000002265, 0.00000000000000008465, 0.00000000000000015638 
